cohort,outcome_id,analysis_family,model_id,outcome_coding_status,n,people,events,nonevents,parameters,matrix_rank,model_status,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,withdrawal_log_rr_attenuation_percent
share,incident_hypertension,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,15902,11526,1863,14039,19,19,PASS,4074.0,507.0,3567.0,,any_withdrawal,risk_ratio,0.9609107683272068,0.0829938075351452,0.8166549583169276,1.1306482563825313,0.6309129953119039,-0.5652557349117553
share,incident_hypertension,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,15902,11526,1863,14039,19,19,PASS,4074.0,507.0,3567.0,,context_incident_non_target_disease,risk_ratio,1.1199228319637902,0.0581456296212742,0.9992966904230582,1.255109880352762,0.0514312297223013,-0.5652557349117553
share,incident_hypertension,clinical_context,base_same_set_fi_change,PASS_BASELINE_FREE_RISK_SET,10872,9645,1266,9606,17,17,PASS,2624.0,332.0,2292.0,,any_withdrawal,risk_ratio,0.944610212533004,0.1032661717977026,0.7715291011778505,1.1565195042668386,0.581081163950911,
share,incident_hypertension,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,10872,9645,1266,9606,18,18,PASS,2624.0,332.0,2292.0,,any_withdrawal,risk_ratio,0.9459281917514684,0.1033590039040607,0.772465025877037,1.158343891277527,0.5907007847564661,2.4468564979217797
share,incident_hypertension,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,10872,9645,1266,9606,18,18,PASS,2624.0,332.0,2292.0,,context_fi_change,risk_ratio,1.0720711257495394,0.0172515845471703,1.0364277292530242,1.1089403208984348,5.484185475577123e-05,2.4468564979217797
share,incident_hypertension,clinical_context,base_same_set_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,17,17,PASS,2583.0,323.0,2260.0,,any_withdrawal,risk_ratio,0.9295215856608342,0.1043887831001985,0.7575365404962009,1.1405527417112953,0.4838489306294676,
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,PASS,2583.0,323.0,2260.0,,any_withdrawal,risk_ratio,0.931142113476778,0.1044637618648582,0.7587457194207491,1.1427090964703115,0.4946393987061489,2.383356334948377
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,PASS,2583.0,323.0,2260.0,,context_self_rated_health_worsening,risk_ratio,1.069741758705591,0.0589761648093617,0.9529680642624966,1.200824532566202,0.2529856826401032,2.383356334948377
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,PASS,2583.0,323.0,2260.0,,context_transition_hospitalization,risk_ratio,1.047652704037155,0.0748636534817768,0.9046764410817552,1.2132251249562225,0.5340565031581894,2.383356334948377
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,PASS,2583.0,323.0,2260.0,,context_bmi_or_weight_loss,risk_ratio,0.9427502554004346,0.1112969891573308,0.7579847879036897,1.172553932798073,0.5963208403199196,2.383356334948377
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,PASS,2583.0,323.0,2260.0,,context_incident_non_target_disease,risk_ratio,1.018822015930059,0.0749504297186763,0.8796307434237465,1.180038678620572,0.8035216151740493,2.383356334948377
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,PASS,2583.0,323.0,2260.0,,context_fi_change,risk_ratio,1.065349305499046,0.018515728071346,1.0273807185041255,1.1047210856553973,0.0006288345186806,2.383356334948377
share,incident_cancer,clinical_context,base_same_set_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,31474,22361,856,30618,18,18,PASS,8609.0,252.0,8357.0,,any_withdrawal,risk_ratio,0.9012086222313368,0.1326140910998203,0.6949347342592345,1.1687097230070735,0.4328230878505203,
share,incident_cancer,clinical_context,plus_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,31474,22361,856,30618,19,19,PASS,8609.0,252.0,8357.0,,any_withdrawal,risk_ratio,0.899654078793182,0.132525462636611,0.6938565221682795,1.166491105336778,0.4249159122730809,-1.6597465062537309
share,incident_cancer,clinical_context,plus_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,31474,22361,856,30618,19,19,PASS,8609.0,252.0,8357.0,,context_self_rated_health_worsening,risk_ratio,1.0898303127036375,0.0736130458898551,0.943407544493463,1.25897881294285,0.2425768626390332,-1.6597465062537309
share,incident_cancer,clinical_context,base_same_set_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,31475,22362,855,30620,18,18,PASS,8602.0,251.0,8351.0,,any_withdrawal,risk_ratio,0.9001940185572403,0.1327981125118455,0.6939020405007442,1.1678150859182608,0.4284974276458481,
share,incident_cancer,clinical_context,plus_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,31475,22362,855,30620,19,19,PASS,8602.0,251.0,8351.0,,any_withdrawal,risk_ratio,0.9011180485703806,0.132696139066707,0.694753158650631,1.168780202505889,0.4326632921078513,0.975750273420566
share,incident_cancer,clinical_context,plus_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,31475,22362,855,30620,19,19,PASS,8602.0,251.0,8351.0,,context_transition_hospitalization,risk_ratio,1.1583150422579298,0.0906500382368084,0.9697621819676374,1.383528623892826,0.1049639746495517,0.975750273420566
share,incident_cancer,clinical_context,base_same_set_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,31085,22156,845,30240,18,18,PASS,8448.0,251.0,8197.0,,any_withdrawal,risk_ratio,0.9252433449637996,0.1330651894271671,0.7128377248838775,1.200939873853136,0.5592788136598832,
share,incident_cancer,clinical_context,plus_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,31085,22156,845,30240,19,19,PASS,8448.0,251.0,8197.0,,any_withdrawal,risk_ratio,0.9241451324631352,0.1329647332148265,0.7121318242961099,1.199278275057383,0.5529895893473502,-1.528535906386877
share,incident_cancer,clinical_context,plus_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,31085,22156,845,30240,19,19,PASS,8448.0,251.0,8197.0,,context_bmi_or_weight_loss,risk_ratio,1.2199172866309331,0.1320878723248838,0.9416662053647122,1.580388228591671,0.1323419636667045,-1.528535906386877
share,incident_cancer,clinical_context,base_same_set_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,31485,22367,855,30630,18,18,PASS,8612.0,252.0,8360.0,,any_withdrawal,risk_ratio,0.9042863960780378,0.1326130761118726,0.6973094364532675,1.1726987236700173,0.4480518078083296,
share,incident_cancer,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,31485,22367,855,30630,19,19,PASS,8612.0,252.0,8360.0,,any_withdrawal,risk_ratio,0.9043363185269426,0.1326263769919115,0.6973297533396258,1.1727940376703714,0.4483464482339326,0.0548706844537897
share,incident_cancer,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,31485,22367,855,30630,19,19,PASS,8612.0,252.0,8360.0,,context_incident_non_target_disease,risk_ratio,0.98064030125254,0.0837030899514,0.8322648214913866,1.1554680380668054,0.8153278981209569,0.0548706844537897
share,incident_cancer,clinical_context,base_same_set_fi_change,PASS_BASELINE_FREE_RISK_SET,22198,19495,608,21590,17,17,PASS,5775.0,180.0,5595.0,,any_withdrawal,risk_ratio,0.8758738643773025,0.1603536342363587,0.6396586932067181,1.1993193158266175,0.4085172996535482,
share,incident_cancer,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,22198,19495,608,21590,18,18,PASS,5775.0,180.0,5595.0,,any_withdrawal,risk_ratio,0.8764763944063315,0.1603920965995336,0.6400504744716501,1.2002348261450273,0.4110655306097724,0.5188754755693875
share,incident_cancer,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,22198,19495,608,21590,18,18,PASS,5775.0,180.0,5595.0,,context_fi_change,risk_ratio,1.0283363560202914,0.0270907148565061,0.9751592213722184,1.0844133326504766,0.3023369335304436,0.5188754755693875
share,incident_cancer,clinical_context,base_same_set_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,17,17,PASS,5669.0,180.0,5489.0,,any_withdrawal,risk_ratio,0.8933733626212158,0.1607935068484243,0.6518764892827619,1.2243361712880283,0.4831693649540017,
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,PASS,5669.0,180.0,5489.0,,any_withdrawal,risk_ratio,0.8946018237225426,0.1604800618260491,0.653174020841676,1.2252667703721922,0.4876689752765285,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,PASS,5669.0,180.0,5489.0,,context_self_rated_health_worsening,risk_ratio,1.0519987526210484,0.0918209097979503,0.8787333814295523,1.259427943565571,0.5808977169118157,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,PASS,5669.0,180.0,5489.0,,context_transition_hospitalization,risk_ratio,1.2252467139260892,0.1063968097230965,0.994622816799681,1.509345537454155,0.0562248636747315,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,PASS,5669.0,180.0,5489.0,,context_bmi_or_weight_loss,risk_ratio,1.1281322091438055,0.1620292006288564,0.821184027040507,1.5498137316361915,0.4568255942235969,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,PASS,5669.0,180.0,5489.0,,context_incident_non_target_disease,risk_ratio,0.9878407793176336,0.1058247860793429,0.8028025239388662,1.2155285717028703,0.9079665410050058,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,PASS,5669.0,180.0,5489.0,,context_fi_change,risk_ratio,1.024198537889267,0.0286183596472354,0.9683317226483608,1.0832885265243335,0.4034411045040897,1.2187392335295637
share,incident_arthritis,clinical_context,base_same_set_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,20443,15283,2634,17809,18,18,PASS,5273.0,723.0,4550.0,,any_withdrawal,risk_ratio,1.1317204135744687,0.0679131458041751,0.9906753912687052,1.2928463811551083,0.0684522752609387,
share,incident_arthritis,clinical_context,plus_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,20443,15283,2634,17809,19,19,PASS,5273.0,723.0,4550.0,,any_withdrawal,risk_ratio,1.1310329077660013,0.0678850318571794,0.9901281253809908,1.291989799761904,0.06970529625489,0.4910918098754738
share,incident_arthritis,clinical_context,plus_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,20443,15283,2634,17809,19,19,PASS,5273.0,723.0,4550.0,,context_self_rated_health_worsening,risk_ratio,1.0664245740363183,0.0395973190370424,0.9867902392807438,1.152485428856162,0.1043462355930544,0.4910918098754738
share,incident_arthritis,clinical_context,base_same_set_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,20450,15288,2634,17816,18,18,PASS,5273.0,722.0,4551.0,,any_withdrawal,risk_ratio,1.130782185370896,0.0679085296911057,0.9898630490359904,1.291762887802966,0.0703068542739702,
share,incident_arthritis,clinical_context,plus_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,20450,15288,2634,17816,19,19,PASS,5273.0,722.0,4551.0,,any_withdrawal,risk_ratio,1.130326540102642,0.0678165178128842,0.9896426427384803,1.2910095342345047,0.0708494217422681,0.3279062093558669
share,incident_arthritis,clinical_context,plus_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,20450,15288,2634,17816,19,19,PASS,5273.0,722.0,4551.0,,context_transition_hospitalization,risk_ratio,1.1725705529287582,0.0487392729561668,1.0657418963998984,1.290107582558378,0.0010895244089738,0.3279062093558669
share,incident_arthritis,clinical_context,base_same_set_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,20238,15159,2597,17641,18,18,PASS,5190.0,707.0,4483.0,,any_withdrawal,risk_ratio,1.1196161307485932,0.0685502679069415,0.978856554094627,1.2806169351257877,0.0993076431241468,
share,incident_arthritis,clinical_context,plus_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,20238,15159,2597,17641,19,19,PASS,5190.0,707.0,4483.0,,any_withdrawal,risk_ratio,1.1192684151281989,0.0685561301716169,0.97854131039264,1.280233927580348,0.1002696615497963,0.2749149168813639
share,incident_arthritis,clinical_context,plus_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,20238,15159,2597,17641,19,19,PASS,5190.0,707.0,4483.0,,context_bmi_or_weight_loss,risk_ratio,1.0250433903698928,0.0752213132430809,0.8845324124936963,1.1878750143014032,0.7422849968461481,0.2749149168813639
share,incident_arthritis,clinical_context,base_same_set_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,20453,15289,2635,17818,18,18,PASS,5277.0,723.0,4554.0,,any_withdrawal,risk_ratio,1.1298678786372385,0.067921931307909,0.9890367050068452,1.2907523216414676,0.0722305179781041,
share,incident_arthritis,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,20453,15289,2635,17818,19,19,PASS,5277.0,723.0,4554.0,,any_withdrawal,risk_ratio,1.128554616577768,0.0677828780295348,0.9881564079687786,1.288900737097921,0.0743923642479813,0.9524848618681284
share,incident_arthritis,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,20453,15289,2635,17818,19,19,PASS,5277.0,723.0,4554.0,,context_incident_non_target_disease,risk_ratio,1.1601955464915008,0.0466344867709307,1.0588534279655355,1.271237048063393,0.0014413606125765,0.9524848618681284
share,incident_arthritis,clinical_context,base_same_set_fi_change,PASS_BASELINE_FREE_RISK_SET,14030,12682,1721,12309,17,17,PASS,3403.0,439.0,2964.0,,any_withdrawal,risk_ratio,1.1003971881519492,0.0882164584454527,0.9256770283738824,1.308095517742115,0.2781409286517953,
share,incident_arthritis,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,14030,12682,1721,12309,18,18,PASS,3403.0,439.0,2964.0,,any_withdrawal,risk_ratio,1.099283752961632,0.0881102618181092,0.924932880449732,1.306499958070293,0.282678177775488,1.058166690274018
share,incident_arthritis,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,14030,12682,1721,12309,18,18,PASS,3403.0,439.0,2964.0,,context_fi_change,risk_ratio,1.0564066342198737,0.0168509507919593,1.0220862941776707,1.0918794070334796,0.00112840676595,1.058166690274018
share,incident_arthritis,clinical_context,base_same_set_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,17,17,PASS,3344.0,430.0,2914.0,,any_withdrawal,risk_ratio,1.0946184034117432,0.0888716364194585,0.9196341103995715,1.3028980064333118,0.3090284132133493,
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,PASS,3344.0,430.0,2914.0,,any_withdrawal,risk_ratio,1.0965175376159084,0.0885807359672184,0.9217550443586464,1.304414570506469,0.2982595695613367,-1.917432497998233
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,PASS,3344.0,430.0,2914.0,,context_self_rated_health_worsening,risk_ratio,1.0057108888265334,0.0516713037423622,0.9088463319573744,1.1128992397712554,0.9122436123939384,-1.917432497998233
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,PASS,3344.0,430.0,2914.0,,context_transition_hospitalization,risk_ratio,1.0893662044509749,0.0637719557933641,0.961371206753613,1.2344021945563255,0.1795243237628624,-1.917432497998233
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,PASS,3344.0,430.0,2914.0,,context_bmi_or_weight_loss,risk_ratio,1.0029050723503372,0.097620178062005,0.8282575084669119,1.2143790715616758,0.9762937183019644,-1.917432497998233
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,PASS,3344.0,430.0,2914.0,,context_incident_non_target_disease,risk_ratio,1.1342457546122795,0.0622476761542328,1.0039725630616867,1.2814228985826706,0.0430055367519594,-1.917432497998233
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,PASS,3344.0,430.0,2914.0,,context_fi_change,risk_ratio,1.0413953398272278,0.0181272174903237,1.0050454791816803,1.0790598796552802,0.0252470616589344,-1.917432497998233
